CEP_inicial,Latitude_inicial,Longitude_inicial,Dia_do_voo,Hora_inicial,Velocidade,CEP_final,Latitude_final,Longitude_final,Pouso,Hora_final
81900670.0,-25.5457748986399,-49.2827186530876,1,08:45:47,68,81910570.0,-25.5339269047986,-49.2586402382427,NÃO,08:48:13
81910570.0,-25.5339269047986,-49.2586402382427,1,08:49:25,92,81750280.0,-25.5127671393955,-49.2444025714353,NÃO,08:51:13
81750280.0,-25.5127671393955,-49.2444025714353,1,08:52:25,52,81940210.0,-25.5603014782721,-49.2872240368535,NÃO,09:00:17
81940210.0,-25.5603014782721,-49.2872240368535,1,09:01:29,60,81880380.0,-25.5395481532947,-49.2924784574248,NÃO,09:04:18
81880380.0,-25.5395481532947,-49.2924784574248,1,09:05:30,80,81910160.0,-25.530759191602,-49.2694617027723,NÃO,09:07:28
81910160.0,-25.530759191602,-49.2694617027723,1,09:08:40,44,81250482.0,-25.4865966553425,-49.3378683447999,NÃO,09:21:36
81250482.0,-25.4865966553425,-49.3378683447999,1,09:22:48,80,81710380.0,-25.4967925893433,-49.2594143510465,NÃO,09:28:38
81710380.0,-25.4967925893433,-49.2594143510465,1,09:29:50,64,81710300.0,-25.4995227903921,-49.2608604414495,NÃO,09:30:07
81710300.0,-25.4995227903921,-49.2608604414495,1,09:31:19,44,81510570.0,-25.4741691564102,-49.242520655745,SIM,09:36:54
81510570.0,-25.4741691564102,-49.242520655745,1,09:38:06,80,81610020.0,-25.4773976954983,-49.2479963707565,NÃO,09:38:34
81610020.0,-25.4773976954983,-49.2479963707565,1,09:39:46,68,81530380.0,-25.4625848305665,-49.2300931009572,NÃO,09:42:08
81530380.0,-25.4625848305665,-49.2300931009572,1,09:43:20,76,82960488.0,-25.4654066369594,-49.210649939143,NÃO,09:44:52
82960488.0,-25.4654066369594,-49.210649939143,1,09:46:04,60,82960518.0,-25.4654572500437,-49.1984884999811,NÃO,09:47:17
82960518.0,-25.4654572500437,-49.1984884999811,1,09:48:29,88,82930030.0,-25.4568138879969,-49.2056962318778,NÃO,09:49:23
82930030.0,-25.4568138879969,-49.2056962318778,1,09:50:35,48,82980520.0,-25.4702554549873,-49.1880231206476,NÃO,09:53:08
82980520.0,-25.4702554549873,-49.1880231206476,1,09:54:20,80,81550430.0,-25.4903390577391,-49.20628701026,NÃO,09:56:19
81550430.0,-25.4903390577391,-49.20628701026,1,09:57:31,88,81590578.0,-25.4926040000053,-49.2000059999854,NÃO,09:57:58
81590578.0,-25.4926040000053,-49.2000059999854,1,09:59:10,80,81590577.0,-25.4923383333506,-49.2002912221858,NÃO,09:59:13
81590577.0,-25.4923383333506,-49.2002912221858,1,10:00:25,60,81580050.0,-25.4911705040405,-49.228041043675,NÃO,10:03:13
81580050.0,-25.4911705040405,-49.228041043675,1,10:04:25,84,81910390.0,-25.5316857069475,-49.261658650228,NÃO,10:08:27
81910390.0,-25.5316857069475,-49.261658650228,1,10:09:39,60,81150130.0,-25.5161805037496,-49.3043711084487,NÃO,10:14:17
81150130.0,-25.5161805037496,-49.3043711084487,1,10:15:29,52,82010390.0,-25.4282395714462,-49.3275682857714,NÃO,10:27:05
82010390.0,-25.4282395714462,-49.3275682857714,1,10:28:17,80,82315100.0,-25.4138947234128,-49.3562615743809,NÃO,10:30:46
82315100.0,-25.4138947234128,-49.3562615743809,1,10:31:58,88,82015720.0,-25.4187128462549,-49.3341400767781,NÃO,10:33:32
82015720.0,-25.4187128462549,-49.3341400767781,1,10:34:44,88,81280125.0,-25.4406127564945,-49.3601132684004,NÃO,10:37:10
81280125.0,-25.4406127564945,-49.3601132684004,1,10:38:22,80,80320110.0,-25.4631702181385,-49.2942522954363,NÃO,10:43:41
80320110.0,-25.4631702181385,-49.2942522954363,1,10:44:53,44,81010170.0,-25.4783570614136,-49.2757205974116,NÃO,10:48:19
81010170.0,-25.4783570614136,-49.2757205974116,1,10:49:31,64,81070000.0,-25.4763966710448,-49.3031041977101,NÃO,10:52:07
81070000.0,-25.4763966710448,-49.3031041977101,1,10:53:19,56,81070310.0,-25.4777156282764,-49.3079769301493,NÃO,10:53:52
81070310.0,-25.4777156282764,-49.3079769301493,1,10:55:04,48,81220100.0,-25.4557352095908,-49.3256450071633,NÃO,10:58:51
81220100.0,-25.4557352095908,-49.3256450071633,1,11:00:03,44,80820520.0,-25.4127105464884,-49.2963300390619,NÃO,11:07:43
80820520.0,-25.4127105464884,-49.2963300390619,1,11:08:55,64,80030200.0,-25.4196624320568,-49.2602838398977,NÃO,11:12:24
80030200.0,-25.4196624320568,-49.2602838398977,1,11:13:36,68,80030430.0,-25.4146322176159,-49.2550561883948,NÃO,11:14:17
80030430.0,-25.4146322176159,-49.2550561883948,1,11:15:29,80,82510100.0,-25.409050749392,-49.2385843936,NÃO,11:16:49
82510100.0,-25.409050749392,-49.2385843936,1,11:18:01,48,82530380.0,-25.4300625729625,-49.2336060009616,NÃO,11:21:01
82530380.0,-25.4300625729625,-49.2336060009616,1,11:22:13,92,82820300.0,-25.4107437445588,-49.2017098689937,NÃO,11:24:44
82820300.0,-25.4107437445588,-49.2017098689937,1,11:25:56,76,82640400.0,-25.3780721034646,-49.2387994310608,SIM,11:30:03
82640400.0,-25.3780721034646,-49.2387994310608,1,11:31:15,96,82840140.0,-25.4035558681452,-49.2092009936114,NÃO,11:33:50
82840140.0,-25.4035558681452,-49.2092009936114,1,11:35:02,88,82860360.0,-25.3827108510463,-49.1953359321141,NÃO,11:36:53
82860360.0,-25.3827108510463,-49.1953359321141,1,11:38:05,64,82840120.0,-25.4055829533743,-49.2167226661471,NÃO,11:41:13
82840120.0,-25.4055829533743,-49.2167226661471,1,11:42:25,80,82630494.0,-25.3769201560983,-49.2197021839363,NÃO,11:44:50
82630494.0,-25.3769201560983,-49.2197021839363,1,11:46:02,48,82720410.0,-25.3531644337776,-49.232263242608,NÃO,11:49:42
82720410.0,-25.3531644337776,-49.232263242608,1,11:50:54,80,80820310.0,-25.4086845373433,-49.2906611455039,NÃO,11:57:18
80820310.0,-25.4086845373433,-49.2906611455039,1,11:58:30,44,82100440.0,-25.3942804783177,-49.2932765649519,NÃO,12:00:43
82100440.0,-25.3942804783177,-49.2932765649519,1,12:01:55,96,82410316.0,-25.3849215000131,-49.328439749977,NÃO,12:04:05
82410316.0,-25.3849215000131,-49.328439749977,1,12:05:17,96,81200390.0,-25.4331374954389,-49.3440640772759,NÃO,12:08:43
81200390.0,-25.4331374954389,-49.3440640772759,1,12:09:55,80,82310433.0,-25.43107,-49.372483,NÃO,12:11:55
82310433.0,-25.43107,-49.372483,1,12:13:07,96,81200030.0,-25.4339218572309,-49.3305021428569,NÃO,12:15:58
81200030.0,-25.4339218572309,-49.3305021428569,1,12:17:10,52,81050610.0,-25.4838938211145,-49.3106146746474,NÃO,12:24:14
81050610.0,-25.4838938211145,-49.3106146746474,1,12:25:26,96,80740199.0,-25.4437465384921,-49.3130473847111,NÃO,12:28:13
80740199.0,-25.4437465384921,-49.3130473847111,1,12:29:25,72,81220170.0,-25.4569440522711,-49.3221956960987,NÃO,12:30:48
81220170.0,-25.4569440522711,-49.3221956960987,1,12:32:00,96,80730450.0,-25.4295930000255,-49.2924205417543,NÃO,12:34:48
80730450.0,-25.4295930000255,-49.2924205417543,1,12:36:00,96,82030020.0,-25.3946174297227,-49.3162606368294,NÃO,12:38:46
82030020.0,-25.3946174297227,-49.3162606368294,1,12:39:58,96,82220133.0,-25.3760098333463,-49.2639595000711,NÃO,12:43:45
82220133.0,-25.3760098333463,-49.2639595000711,1,12:44:57,76,82220470.0,-25.3569461500704,-49.2736981005731,NÃO,12:46:44
82220470.0,-25.3569461500704,-49.2736981005731,1,12:47:56,80,80030010.0,-25.424164,-49.266866,NÃO,12:53:36
80030010.0,-25.424164,-49.266866,1,12:54:48,96,81520250.0,-25.4595564842104,-49.2411990341756,NÃO,12:57:51
81520250.0,-25.4595564842104,-49.2411990341756,1,12:59:03,96,82980600.0,-25.4666337593647,-49.1916779820241,NÃO,13:02:26
82980600.0,-25.4666337593647,-49.1916779820241,1,13:03:38,84,82810080.0,-25.4396831550178,-49.213992719196,NÃO,13:06:19
82810080.0,-25.4396831550178,-49.213992719196,1,13:07:31,96,82530060.0,-25.425394880957,-49.2359359145395,NÃO,13:09:13
82530060.0,-25.425394880957,-49.2359359145395,1,13:10:25,96,82520040.0,-25.413549500017,-49.2301156541579,NÃO,13:11:20
82520040.0,-25.413549500017,-49.2301156541579,1,13:12:32,96,80215542.0,-25.4467561755521,-49.2503976846901,NÃO,13:15:11
80215542.0,-25.4467561755521,-49.2503976846901,1,13:16:23,96,81510040.0,-25.4602953492636,-49.2465827083158,NÃO,13:17:22
81510040.0,-25.4602953492636,-49.2465827083158,1,13:18:34,96,81570360.0,-25.4857325221308,-49.2299521315212,SIM,13:20:38
81570360.0,-25.4857325221308,-49.2299521315212,1,13:21:50,96,81935474.0,-25.5506130891455,-49.245334911631,NÃO,13:26:27
81935474.0,-25.5506130891455,-49.245334911631,1,13:27:39,96,81920747.0,-25.5329949004335,-49.2526856997565,NÃO,13:28:58
81920747.0,-25.5329949004335,-49.2526856997565,1,13:30:10,96,81110240.0,-25.5012202607084,-49.2880626203316,NÃO,13:33:18
81110240.0,-25.5012202607084,-49.2880626203316,1,13:34:30,40,81910550.0,-25.5343119298378,-49.2590953391986,NÃO,13:41:33
81910550.0,-25.5343119298378,-49.2590953391986,1,13:42:45,96,81720360.0,-25.5259885359266,-49.2525244997371,NÃO,13:43:28
81720360.0,-25.5259885359266,-49.2525244997371,1,13:44:40,88,81580020.0,-25.4882127778241,-49.2241676667996,NÃO,13:48:08
81580020.0,-25.4882127778241,-49.2241676667996,1,13:49:20,40,81590045.0,-25.4936220026944,-49.1988741650016,NÃO,13:53:15
81590045.0,-25.4936220026944,-49.1988741650016,1,13:54:27,60,81580179.0,-25.4968867857253,-49.2235692856984,NÃO,13:56:58
81580179.0,-25.4968867857253,-49.2235692856984,1,13:58:10,96,81830580.0,-25.525272804958,-49.2599985858237,NÃO,14:01:12
81830580.0,-25.525272804958,-49.2599985858237,1,14:02:24,96,81750200.0,-25.5157135001734,-49.243793374824,NÃO,14:03:37
81750200.0,-25.5157135001734,-49.243793374824,1,14:04:49,80,81570092.0,-25.47733771481,-49.2394309559741,NÃO,14:08:03
81570092.0,-25.47733771481,-49.2394309559741,1,14:09:15,96,81670110.0,-25.4977016024349,-49.2505578410785,NÃO,14:10:50
81670110.0,-25.4977016024349,-49.2505578410785,1,14:12:02,96,81935446.0,-25.5561318634792,-49.2494041568186,NÃO,14:16:06
81935446.0,-25.5561318634792,-49.2494041568186,1,14:17:18,96,81770160.0,-25.5296962833892,-49.244546883763,NÃO,14:19:10
81770160.0,-25.5296962833892,-49.244546883763,1,14:20:22,96,81850712.0,-25.5293962610013,-49.2571259563704,NÃO,14:21:10
81850712.0,-25.5293962610013,-49.2571259563704,1,14:22:22,84,81910230.0,-25.5278877309024,-49.2672872891657,NÃO,14:23:07
81910230.0,-25.5278877309024,-49.2672872891657,1,14:24:19,76,81850650.0,-25.5414905884625,-49.2439315883873,NÃO,14:26:32
81850650.0,-25.5414905884625,-49.2439315883873,1,14:27:44,96,81130330.0,-25.5102533750322,-49.3062616741933,NÃO,14:32:13
81130330.0,-25.5102533750322,-49.3062616741933,1,14:33:25,96,81320290.0,-25.4748252660661,-49.3107362306741,NÃO,14:35:54
81320290.0,-25.4748252660661,-49.3107362306741,1,14:37:06,96,81870310.0,-25.524150444185,-49.290210168982,NÃO,14:40:46
81870310.0,-25.524150444185,-49.290210168982,1,14:41:58,76,81170755.0,-25.5160188418949,-49.3308090343913,NÃO,14:45:16
81170755.0,-25.5160188418949,-49.3308090343913,1,14:46:28,96,81470346.0,-25.5796239000291,-49.33524810001,NÃO,14:50:54
81470346.0,-25.5796239000291,-49.33524810001,1,14:52:06,60,81470340.0,-25.5784518706724,-49.3362378687666,NÃO,14:52:16
81470340.0,-25.5784518706724,-49.3362378687666,1,14:53:28,96,81170662.0,-25.5172792272985,-49.3183728182903,NÃO,14:57:52
81170662.0,-25.5172792272985,-49.3183728182903,1,14:59:04,96,80710350.0,-25.4333576000608,-49.3086768002282,NÃO,15:04:56
80710350.0,-25.4333576000608,-49.3086768002282,1,15:06:08,96,80810020.0,-25.4179269867733,-49.2959062863188,NÃO,15:07:43
80810020.0,-25.4179269867733,-49.2959062863188,1,15:08:55,76,80710600.0,-25.4224698510365,-49.3006978054742,NÃO,15:09:23
80710600.0,-25.4224698510365,-49.3006978054742,1,15:10:35,96,80810200.0,-25.411751607072,-49.288206501747,SIM,15:11:52
80810200.0,-25.411751607072,-49.288206501747,1,15:13:04,96,80510090.0,-25.4219078028813,-49.2805581841836,NÃO,15:13:54
80510090.0,-25.4219078028813,-49.2805581841836,1,15:15:06,72,82100470.0,-25.3984034918396,-49.2952852364297,NÃO,15:17:42
82100470.0,-25.3984034918396,-49.2952852364297,1,15:18:54,96,82400000.0,-25.4008242454259,-49.335596235314,NÃO,15:21:10
82400000.0,-25.4008242454259,-49.335596235314,1,15:22:22,96,82400380.0,-25.3939611290747,-49.3559660424619,NÃO,15:23:39
82400380.0,-25.3939611290747,-49.3559660424619,1,15:24:51,96,82410510.0,-25.3732418954991,-49.3291631561723,NÃO,15:27:29
82410510.0,-25.3732418954991,-49.3291631561723,1,15:28:41,96,82130580.0,-25.3655056873644,-49.280654645349,NÃO,15:32:13
82130580.0,-25.3655056873644,-49.280654645349,1,15:33:25,96,82130470.0,-25.3763584193723,-49.2754817420857,NÃO,15:34:12
82130470.0,-25.3763584193723,-49.2754817420857,1,15:35:24,96,80540140.0,-25.4021061827475,-49.2605236422368,NÃO,15:37:19
80540140.0,-25.4021061827475,-49.2605236422368,1,15:38:31,88,80520550.0,-25.403621771614,-49.2770964271839,NÃO,15:39:32
80520550.0,-25.403621771614,-49.2770964271839,1,15:40:44,96,80730430.0,-25.430157,-49.293614,NÃO,15:42:35
80730430.0,-25.430157,-49.293614,1,15:43:47,96,82310380.0,-25.4271679351543,-49.3574755107166,NÃO,15:47:25
82310380.0,-25.4271679351543,-49.3574755107166,1,15:48:37,96,82310354.0,-25.428940781271,-49.3504773749079,NÃO,15:49:07
82310354.0,-25.428940781271,-49.3504773749079,1,15:50:19,80,82320220.0,-25.4019988462337,-49.3433039997731,NÃO,15:53:03
82320220.0,-25.4019988462337,-49.3433039997731,1,15:54:15,96,82020560.0,-25.401157660715,-49.3241349981993,NÃO,15:55:37
82020560.0,-25.401157660715,-49.3241349981993,1,15:56:49,96,80620370.0,-25.4578113636589,-49.2746421817496,NÃO,16:01:42
80620370.0,-25.4578113636589,-49.2746421817496,1,16:02:54,96,80610300.0,-25.463999400884,-49.2889687454307,NÃO,16:03:54
80610300.0,-25.463999400884,-49.2889687454307,1,16:05:06,80,81170370.0,-25.514465668778,-49.3258065209142,NÃO,16:10:09
81170370.0,-25.514465668778,-49.3258065209142,1,16:11:21,96,81810492.0,-25.5044000000137,-49.2718504999625,NÃO,16:14:49
81810492.0,-25.5044000000137,-49.2718504999625,1,16:16:01,96,81650080.0,-25.4844139677447,-49.2377486322425,NÃO,16:18:35
81650080.0,-25.4844139677447,-49.2377486322425,1,16:19:47,68,82920090.0,-25.4493406843058,-49.2065936315104,NÃO,16:24:12
82920090.0,-25.4493406843058,-49.2065936315104,1,16:25:24,96,80210200.0,-25.4425802500035,-49.2447534999719,NÃO,16:27:51
80210200.0,-25.4425802500035,-49.2447534999719,1,16:29:03,96,81510160.0,-25.4561970876697,-49.2447744337813,NÃO,16:30:00
81510160.0,-25.4561970876697,-49.2447744337813,1,16:31:12,88,82960472.0,-25.4657194667099,-49.212058299976,NÃO,16:33:34
82960472.0,-25.4657194667099,-49.212058299976,1,16:34:46,96,82940170.0,-25.454631812,-49.2228321157173,NÃO,16:35:48
82940170.0,-25.454631812,-49.2228321157173,1,16:37:00,96,81590568.0,-25.4865484092882,-49.1981543961654,NÃO,16:39:43
81590568.0,-25.4865484092882,-49.1981543961654,1,16:40:55,96,81590576.0,-25.4942162501529,-49.2012669496276,NÃO,16:41:30
81590576.0,-25.4942162501529,-49.2012669496276,1,16:42:42,96,81770140.0,-25.5277922333666,-49.2459991910781,NÃO,16:46:21
81770140.0,-25.5277922333666,-49.2459991910781,1,16:47:33,96,81920230.0,-25.540158846702,-49.2654606035168,NÃO,16:49:03
81920230.0,-25.540158846702,-49.2654606035168,1,16:50:15,96,81935317.0,-25.5574814410697,-49.2659726298718,NÃO,16:51:28
81935317.0,-25.5574814410697,-49.2659726298718,1,16:52:40,96,81935437.0,-25.5569929167696,-49.2495865835216,NÃO,16:53:42
81935437.0,-25.5569929167696,-49.2495865835216,1,16:54:54,96,81880240.0,-25.5404745077498,-49.2975794776044,NÃO,16:58:08
81880240.0,-25.5404745077498,-49.2975794776044,1,16:59:20,96,81935303.0,-25.5548054287395,-49.2658406002244,NÃO,17:01:34
81935303.0,-25.5548054287395,-49.2658406002244,1,17:02:46,96,81920500.0,-25.5428123134011,-49.2544219342922,NÃO,17:03:52
81920500.0,-25.5428123134011,-49.2544219342922,1,17:05:04,96,81820330.0,-25.5169970179923,-49.2724628977617,NÃO,17:07:12
81820330.0,-25.5169970179923,-49.2724628977617,1,17:08:24,92,81480160.0,-25.5588432106598,-49.3151440012031,SIM,17:12:32
81480160.0,-25.5588432106598,-49.3151440012031,1,17:13:44,96,81470055.0,-25.5630048148415,-49.3383968771216,NÃO,17:15:14
81470055.0,-25.5630048148415,-49.3383968771216,1,17:16:26,80,81470175.0,-25.567186531582,-49.3334716250438,NÃO,17:16:57
81470175.0,-25.567186531582,-49.3334716250438,1,17:18:09,96,81490360.0,-25.5959260714452,-49.3331487620149,NÃO,17:20:09
81490360.0,-25.5959260714452,-49.3331487620149,1,17:21:21,76,81480170.0,-25.5633003333374,-49.3185828888561,NÃO,17:24:27
81480170.0,-25.5633003333374,-49.3185828888561,1,17:25:39,96,81935050.0,-25.555508412277,-49.2544885303963,NÃO,17:29:43
81935050.0,-25.555508412277,-49.2544885303963,1,17:30:55,96,81910030.0,-25.5361378385276,-49.2685374132639,NÃO,17:32:32
81910030.0,-25.5361378385276,-49.2685374132639,1,17:33:44,96,81030180.0,-25.4763519008138,-49.2647633349843,NÃO,17:37:54
81030180.0,-25.4763519008138,-49.2647633349843,1,17:39:06,96,81150330.0,-25.5222469145844,-49.3046045806688,NÃO,17:43:10
81150330.0,-25.5222469145844,-49.3046045806688,1,17:44:22,40,81490562.0,-25.6007006282316,-49.3302336035246,NÃO,17:58:01
81490562.0,-25.6007006282316,-49.3302336035246,1,17:59:13,88,81470089.0,-25.5687003611858,-49.3290482775162,NÃO,18:01:39
81470089.0,-25.5687003611858,-49.3290482775162,1,18:02:51,96,81460239.0,-25.5325141725804,-49.3365793791746,NÃO,18:05:22
81460239.0,-25.5325141725804,-49.3365793791746,1,18:06:34,96,81310370.0,-25.5005119473929,-49.3186624209516,NÃO,18:09:09
81310370.0,-25.5005119473929,-49.3186624209516,1,18:10:21,96,81260470.0,-25.4878793333939,-49.3499858333103,NÃO,18:12:21
81260470.0,-25.4878793333939,-49.3499858333103,1,18:13:33,60,81130270.0,-25.5076616583274,-49.3009496047833,NÃO,18:19:42
81130270.0,-25.5076616583274,-49.3009496047833,1,18:20:54,60,80215650.0,-25.4484380190541,-49.2490664368478,NÃO,18:30:01
80215650.0,-25.4484380190541,-49.2490664368478,1,18:31:13,48,80740620.0,-25.4417320478243,-49.3156172471767,NÃO,18:38:25
80740620.0,-25.4417320478243,-49.3156172471767,1,18:39:37,96,80820500.0,-25.4107702686398,-49.3021048645381,NÃO,18:42:00
80820500.0,-25.4107702686398,-49.3021048645381,1,18:43:12,96,80810070.0,-25.4171734750828,-49.2912702953003,NÃO,18:44:05
80810070.0,-25.4171734750828,-49.2912702953003,1,18:45:17,96,80820350.0,-25.4104868271504,-49.2948596739003,NÃO,18:45:47
80820350.0,-25.4104868271504,-49.2948596739003,1,18:46:59,96,82320340.0,-25.399199941043,-49.3477109219031,NÃO,18:50:09
82320340.0,-25.399199941043,-49.3477109219031,1,18:51:21,96,81280048.0,-25.4357441112655,-49.361230111158,NÃO,18:53:58
81280048.0,-25.4357441112655,-49.361230111158,1,18:55:10,96,81280190.0,-25.4369027676958,-49.3594793608748,NÃO,18:55:19
81280190.0,-25.4369027676958,-49.3594793608748,1,18:56:31,96,81200400.0,-25.4338997893551,-49.3437087449233,NÃO,18:57:38
81200400.0,-25.4338997893551,-49.3437087449233,1,18:58:50,92,82300430.0,-25.4211195918941,-49.3463656911546,SIM,18:59:46
82300430.0,-25.4211195918941,-49.3463656911546,2,06:00:00,96,81250190.0,-25.4787356976141,-49.3477187290333,NÃO,06:04:19
81250190.0,-25.4787356976141,-49.3477187290333,2,06:05:31,88,81265330.0,-25.4702238422545,-49.3713250851996,NÃO,06:07:20
81265330.0,-25.4702238422545,-49.3713250851996,2,06:08:32,96,81330400.0,-25.488124875843,-49.3264242140685,NÃO,06:11:30
81330400.0,-25.488124875843,-49.3264242140685,2,06:12:42,84,82015110.0,-25.4160406938864,-49.3250852303798,NÃO,06:17:59
82015110.0,-25.4160406938864,-49.3250852303798,2,06:19:11,96,81210070.0,-25.4427148131246,-49.3268133751402,NÃO,06:21:12
81210070.0,-25.4427148131246,-49.3268133751402,2,06:22:24,68,81312000.0,-25.5030856483401,-49.3152229520216,NÃO,06:28:54
81312000.0,-25.5030856483401,-49.3152229520216,2,06:30:06,96,81480141.0,-25.5562061667039,-49.3231896667236,NÃO,06:34:09
81480141.0,-25.5562061667039,-49.3231896667236,2,06:35:21,96,81930367.0,-25.5617914350131,-49.2710241313602,NÃO,06:38:27
81930367.0,-25.5617914350131,-49.2710241313602,2,06:39:39,96,81030370.0,-25.4881800174281,-49.2756635796428,NÃO,06:44:27
81030370.0,-25.4881800174281,-49.2756635796428,2,06:45:39,92,80310110.0,-25.4618760201347,-49.3131981040754,NÃO,06:48:48
80310110.0,-25.4618760201347,-49.3131981040754,2,06:50:00,88,81330550.0,-25.4845347422664,-49.323856720273,NÃO,06:52:05
81330550.0,-25.4845347422664,-49.323856720273,2,06:53:17,96,81170065.0,-25.5110533750523,-49.3200841245732,NÃO,06:55:16
81170065.0,-25.5110533750523,-49.3200841245732,2,06:56:28,96,81480050.0,-25.5639557671639,-49.3123860165859,NÃO,07:00:25
81480050.0,-25.5639557671639,-49.3123860165859,2,07:01:37,96,81490620.0,-25.6132684714507,-49.3349370738516,NÃO,07:05:20
