CEP_inicial,Latitude_inicial,Longitude_inicial,Dia_do_voo,Hora_inicial,Velocidade,CEP_final,Latitude_final,Longitude_final,Pouso,Hora_final
81920747.0,-25.5329949004335,-49.2526856997565,1,07:59:36,48,81750200.0,-25.5157135001734,-49.243793374824,NÃO,08:02:15
81750200.0,-25.5157135001734,-49.243793374824,1,08:03:27,84,81590578.0,-25.4926040000053,-49.2000059999854,NÃO,08:07:06
81590578.0,-25.4926040000053,-49.2000059999854,1,08:08:18,88,81590577.0,-25.4923383333506,-49.2002912221858,NÃO,08:08:20
81590577.0,-25.4923383333506,-49.2002912221858,1,08:09:32,56,81590220.0,-25.4821304044981,-49.1983598981544,NÃO,08:10:47
81590220.0,-25.4821304044981,-49.1983598981544,1,08:11:59,96,81550315.0,-25.4881320075695,-49.208315008611,NÃO,08:12:45
81550315.0,-25.4881320075695,-49.208315008611,1,08:13:57,60,82960200.0,-25.468586333766,-49.2107938551622,SIM,08:16:09
82960200.0,-25.468586333766,-49.2107938551622,1,08:17:21,52,81540160.0,-25.4663186667815,-49.2166009443659,NÃO,08:18:05
81540160.0,-25.4663186667815,-49.2166009443659,1,08:19:17,72,81550150.0,-25.4770778208763,-49.2126543845983,NÃO,08:20:21
81550150.0,-25.4770778208763,-49.2126543845983,1,08:21:33,92,81510160.0,-25.4561970876697,-49.2447744337813,NÃO,08:24:09
81510160.0,-25.4561970876697,-49.2447744337813,1,08:25:21,76,80045265.0,-25.430376,-49.248243,NÃO,08:27:38
80045265.0,-25.430376,-49.248243,1,08:28:50,84,80045340.0,-25.4273942123959,-49.2452352041218,NÃO,08:29:10
80045340.0,-25.4273942123959,-49.2452352041218,1,08:30:22,92,82510100.0,-25.409050749392,-49.2385843936,NÃO,08:31:46
82510100.0,-25.409050749392,-49.2385843936,1,08:32:58,84,82515190.0,-25.399238,-49.229496,NÃO,08:33:59
82515190.0,-25.399238,-49.229496,1,08:35:11,96,82520590.0,-25.4131761050287,-49.2261971905551,NÃO,08:36:11
82520590.0,-25.4131761050287,-49.2261971905551,1,08:37:23,92,82840120.0,-25.4055829533743,-49.2167226661471,NÃO,08:38:13
82840120.0,-25.4055829533743,-49.2167226661471,1,08:39:25,40,82840140.0,-25.4035558681452,-49.2092009936114,NÃO,08:40:36
82840140.0,-25.4035558681452,-49.2092009936114,1,08:41:48,60,82860400.0,-25.3861406843164,-49.1978955789077,NÃO,08:44:03
82860400.0,-25.3861406843164,-49.1978955789077,1,08:45:15,88,82630100.0,-25.3812692780083,-49.2161803524462,NÃO,08:46:34
82630100.0,-25.3812692780083,-49.2161803524462,1,08:47:46,44,82600640.0,-25.3981885762214,-49.2162511520761,NÃO,08:50:20
82600640.0,-25.3981885762214,-49.2162511520761,1,08:51:32,44,82600750.0,-25.3958555000045,-49.2162615000035,NÃO,08:51:54
82600750.0,-25.3958555000045,-49.2162615000035,1,08:53:06,92,82600070.0,-25.3907411036522,-49.2112438117616,NÃO,08:53:36
82600070.0,-25.3907411036522,-49.2112438117616,1,08:54:48,44,82630290.0,-25.371866280235,-49.2091730004846,NÃO,08:57:41
82630290.0,-25.371866280235,-49.2091730004846,1,08:58:53,44,82620150.0,-25.3843628304926,-49.2203917399179,NÃO,09:01:20
82620150.0,-25.3843628304926,-49.2203917399179,1,09:02:32,44,82640400.0,-25.3780721034646,-49.2387994310608,NÃO,09:05:24
82640400.0,-25.3780721034646,-49.2387994310608,1,09:06:36,44,82820300.0,-25.4107437445588,-49.2017098689937,NÃO,09:12:42
82820300.0,-25.4107437445588,-49.2017098689937,1,09:13:54,44,82510514.0,-25.4130335000161,-49.2401459999717,NÃO,09:18:59
82510514.0,-25.4130335000161,-49.2401459999717,1,09:20:11,44,80050435.0,-25.4305533081275,-49.2435107491958,NÃO,09:22:24
80050435.0,-25.4305533081275,-49.2435107491958,1,09:23:36,44,82520150.0,-25.4121197273283,-49.2373089094202,NÃO,09:27:18
82520150.0,-25.4121197273283,-49.2373089094202,1,09:28:30,44,82520040.0,-25.413549500017,-49.2301156541579,NÃO,09:29:27
82520040.0,-25.413549500017,-49.2301156541579,1,09:30:39,92,80045270.0,-25.4269458358083,-49.2498379452408,NÃO,09:32:10
80045270.0,-25.4269458358083,-49.2498379452408,1,09:33:22,92,80215542.0,-25.4467561755521,-49.2503976846901,NÃO,09:34:41
80215542.0,-25.4467561755521,-49.2503976846901,1,09:35:53,92,80210400.0,-25.4463780000737,-49.2468984999865,NÃO,09:36:07
80210400.0,-25.4463780000737,-49.2468984999865,1,09:37:19,92,81510390.0,-25.4685143295265,-49.2421165124832,NÃO,09:38:48
81510390.0,-25.4685143295265,-49.2421165124832,1,09:40:00,92,80010200.0,-25.4499691308346,-49.2748090324017,NÃO,09:42:40
80010200.0,-25.4499691308346,-49.2748090324017,1,09:43:52,92,80220380.0,-25.4622493336364,-49.2552576680305,NÃO,09:45:20
80220380.0,-25.4622493336364,-49.2552576680305,1,09:46:32,92,81570240.0,-25.4811182084669,-49.2271006252739,NÃO,09:48:42
81570240.0,-25.4811182084669,-49.2271006252739,1,09:49:54,60,81570360.0,-25.4857325221308,-49.2299521315212,NÃO,09:50:25
81570360.0,-25.4857325221308,-49.2299521315212,1,09:51:37,80,81650080.0,-25.4844139677447,-49.2377486322425,NÃO,09:52:14
81650080.0,-25.4844139677447,-49.2377486322425,1,09:53:26,92,81560730.0,-25.476983000057,-49.2242420001757,NÃO,09:54:32
81560730.0,-25.476983000057,-49.2242420001757,1,09:55:44,92,81590568.0,-25.4865484092882,-49.1981543961654,NÃO,09:57:30
81590568.0,-25.4865484092882,-49.1981543961654,1,09:58:42,92,81590045.0,-25.4936220026944,-49.1988741650016,NÃO,09:59:10
81590045.0,-25.4936220026944,-49.1988741650016,1,10:00:22,92,81550430.0,-25.4903390577391,-49.20628701026,NÃO,10:00:55
81550430.0,-25.4903390577391,-49.20628701026,1,10:02:07,92,81590210.0,-25.4814447782289,-49.198611250503,NÃO,10:02:57
81590210.0,-25.4814447782289,-49.198611250503,1,10:04:09,84,81590340.0,-25.486945243492,-49.2043714494834,NÃO,10:04:46
81590340.0,-25.486945243492,-49.2043714494834,1,10:05:58,92,81550490.0,-25.4924960602498,-49.2054049266086,NÃO,10:06:23
81550490.0,-25.4924960602498,-49.2054049266086,1,10:07:35,92,81560480.0,-25.4932949091003,-49.2131369999224,NÃO,10:08:06
81560480.0,-25.4932949091003,-49.2131369999224,1,10:09:18,80,81750280.0,-25.5127671393955,-49.2444025714353,NÃO,10:12:10
81750280.0,-25.5127671393955,-49.2444025714353,1,10:13:22,92,81670260.0,-25.5039440665513,-49.2550349720709,NÃO,10:14:19
81670260.0,-25.5039440665513,-49.2550349720709,1,10:15:31,92,81935437.0,-25.5569929167696,-49.2495865835216,NÃO,10:19:23
81935437.0,-25.5569929167696,-49.2495865835216,1,10:20:35,76,81650170.0,-25.4968831947737,-49.2251870078443,NÃO,10:26:13
81650170.0,-25.4968831947737,-49.2251870078443,1,10:27:25,52,81570001.0,-25.4825630317905,-49.2238324147895,SIM,10:29:16
81570001.0,-25.4825630317905,-49.2238324147895,1,10:30:28,92,81580050.0,-25.4911705040405,-49.228041043675,NÃO,10:31:09
81580050.0,-25.4911705040405,-49.228041043675,1,10:32:21,92,81560570.0,-25.4943561601417,-49.2107486004445,NÃO,10:33:31
81560570.0,-25.4943561601417,-49.2107486004445,1,10:34:43,92,81590576.0,-25.4942162501529,-49.2012669496276,NÃO,10:35:21
81590576.0,-25.4942162501529,-49.2012669496276,1,10:36:33,76,81590270.0,-25.4844592157371,-49.203473764438,NÃO,10:37:26
81590270.0,-25.4844592157371,-49.203473764438,1,10:38:38,44,82960472.0,-25.4657194667099,-49.212058299976,NÃO,10:41:43
82960472.0,-25.4657194667099,-49.212058299976,1,10:42:55,92,82950220.0,-25.4538040386831,-49.2173702690989,NÃO,10:43:51
82950220.0,-25.4538040386831,-49.2173702690989,1,10:45:03,92,82980600.0,-25.4666337593647,-49.1916779820241,NÃO,10:46:59
82980600.0,-25.4666337593647,-49.1916779820241,1,10:48:11,76,82990000.0,-25.4637044472508,-49.198121637253,NÃO,10:48:46
82990000.0,-25.4637044472508,-49.198121637253,1,10:49:58,76,82990150.0,-25.4599432722975,-49.1940915354714,NÃO,10:50:26
82990150.0,-25.4599432722975,-49.1940915354714,1,10:51:38,92,82980520.0,-25.4702554549873,-49.1880231206476,NÃO,10:52:29
82980520.0,-25.4702554549873,-49.1880231206476,1,10:53:41,92,82960518.0,-25.4654572500437,-49.1984884999811,NÃO,10:54:28
82960518.0,-25.4654572500437,-49.1984884999811,1,10:55:40,88,82930030.0,-25.4568138879969,-49.2056962318778,NÃO,10:56:30
82930030.0,-25.4568138879969,-49.2056962318778,1,10:57:42,92,81530380.0,-25.4625848305665,-49.2300931009572,NÃO,10:59:22
81530380.0,-25.4625848305665,-49.2300931009572,1,11:00:34,92,81650050.0,-25.4935107881037,-49.2359919665457,NÃO,11:02:51
81650050.0,-25.4935107881037,-49.2359919665457,1,11:04:03,92,81580020.0,-25.4882127778241,-49.2241676667996,NÃO,11:04:55
81580020.0,-25.4882127778241,-49.2241676667996,1,11:06:07,88,82930000.0,-25.4522168930604,-49.2076848688181,NÃO,11:09:05
82930000.0,-25.4522168930604,-49.2076848688181,1,11:10:17,92,82930428.0,-25.4555670002028,-49.2033254441496,NÃO,11:10:40
82930428.0,-25.4555670002028,-49.2033254441496,1,11:11:52,92,82990198.0,-25.4560595000466,-49.1987434093442,NÃO,11:12:11
82990198.0,-25.4560595000466,-49.1987434093442,1,11:13:23,96,82930370.0,-25.4627990031427,-49.2053096781914,NÃO,11:14:01
82930370.0,-25.4627990031427,-49.2053096781914,1,11:15:13,80,82930390.0,-25.4608672106041,-49.2047594214569,NÃO,11:15:23
82930390.0,-25.4608672106041,-49.2047594214569,1,11:16:35,92,82940170.0,-25.454631812,-49.2228321157173,NÃO,11:17:52
82940170.0,-25.454631812,-49.2228321157173,1,11:19:04,56,81520290.0,-25.4627057622716,-49.2410266625473,NÃO,11:21:15
81520290.0,-25.4627057622716,-49.2410266625473,1,11:22:27,96,81520250.0,-25.4595564842104,-49.2411990341756,NÃO,11:22:41
81520250.0,-25.4595564842104,-49.2411990341756,1,11:23:53,92,80620340.0,-25.4540745011999,-49.2732563508827,NÃO,11:26:02
80620340.0,-25.4540745011999,-49.2732563508827,1,11:27:14,92,80220200.0,-25.4672406908201,-49.2801499774178,NÃO,11:28:18
80220200.0,-25.4672406908201,-49.2801499774178,1,11:29:30,92,80330250.0,-25.4685255880972,-49.3077515647853,NÃO,11:31:19
80330250.0,-25.4685255880972,-49.3077515647853,1,11:32:31,84,81320290.0,-25.4748252660661,-49.3107362306741,NÃO,11:33:04
81320290.0,-25.4748252660661,-49.3107362306741,1,11:34:16,92,81050411.0,-25.482982,-49.305864,NÃO,11:34:57
81050411.0,-25.482982,-49.305864,1,11:36:09,76,81050610.0,-25.4838938211145,-49.3106146746474,NÃO,11:36:33
81050610.0,-25.4838938211145,-49.3106146746474,1,11:37:45,92,81320083.0,-25.4770955000105,-49.3183277499707,NÃO,11:38:28
81320083.0,-25.4770955000105,-49.3183277499707,1,11:39:40,92,81250210.0,-25.4756844576971,-49.3473682666473,NÃO,11:41:35
81250210.0,-25.4756844576971,-49.3473682666473,1,11:42:47,88,81265330.0,-25.4702238422545,-49.3713250851996,NÃO,11:44:29
81265330.0,-25.4702238422545,-49.3713250851996,1,11:45:41,84,81260430.0,-25.4650355019742,-49.3605952475877,NÃO,11:46:34
81260430.0,-25.4650355019742,-49.3605952475877,1,11:47:46,52,81330550.0,-25.4845347422664,-49.323856720273,NÃO,11:52:43
81330550.0,-25.4845347422664,-49.323856720273,1,11:53:55,84,81260210.0,-25.4862514891775,-49.350391101116,NÃO,11:55:50
81260210.0,-25.4862514891775,-49.350391101116,1,11:57:02,92,81350607.0,-25.5098119631631,-49.3366327775834,NÃO,11:58:58
81350607.0,-25.5098119631631,-49.3366327775834,1,12:00:10,92,81330400.0,-25.488124875843,-49.3264242140685,NÃO,12:01:56
81330400.0,-25.488124875843,-49.3264242140685,1,12:03:08,92,81450350.0,-25.4902280000456,-49.348047000162,NÃO,12:04:28
81450350.0,-25.4902280000456,-49.348047000162,1,12:05:40,92,81260350.0,-25.4831184667002,-49.3499515999385,NÃO,12:06:12
81260350.0,-25.4831184667002,-49.3499515999385,1,12:07:24,92,81260470.0,-25.4878793333939,-49.3499858333103,NÃO,12:07:45
81260470.0,-25.4878793333939,-49.3499858333103,1,12:08:57,92,81450195.0,-25.4997584943394,-49.3532384355102,NÃO,12:09:50
81450195.0,-25.4997584943394,-49.3532384355102,1,12:11:02,92,81350320.0,-25.4992029361912,-49.3318588311607,NÃO,12:12:33
81350320.0,-25.4992029361912,-49.3318588311607,1,12:13:45,56,81460239.0,-25.5325141725804,-49.3365793791746,NÃO,12:17:40
81460239.0,-25.5325141725804,-49.3365793791746,1,12:18:52,72,81460210.0,-25.5323146848334,-49.3335573678969,NÃO,12:19:09
81460210.0,-25.5323146848334,-49.3335573678969,1,12:20:21,84,81480152.0,-25.5584308697738,-49.3207049341475,NÃO,12:22:42
81480152.0,-25.5584308697738,-49.3207049341475,1,12:23:54,92,81480170.0,-25.5633003333374,-49.3185828888561,NÃO,12:24:18
81480170.0,-25.5633003333374,-49.3185828888561,1,12:25:30,92,81940200.0,-25.5579957528383,-49.3005594977692,NÃO,12:26:50
81940200.0,-25.5579957528383,-49.3005594977692,1,12:28:02,92,81910230.0,-25.5278877309024,-49.2672872891657,NÃO,12:31:17
81910230.0,-25.5278877309024,-49.2672872891657,1,12:32:29,92,81830020.0,-25.5125646322447,-49.2675350633395,NÃO,12:33:36
81830020.0,-25.5125646322447,-49.2675350633395,1,12:34:48,92,81925567.0,-25.5516863820233,-49.2689271518567,NÃO,12:37:38
81925567.0,-25.5516863820233,-49.2689271518567,1,12:38:50,92,81935303.0,-25.5548054287395,-49.2658406002244,NÃO,12:39:10
81935303.0,-25.5548054287395,-49.2658406002244,1,12:40:22,92,81935317.0,-25.5574814410697,-49.2659726298718,NÃO,12:40:34
81935317.0,-25.5574814410697,-49.2659726298718,1,12:41:46,84,81810492.0,-25.5044000000137,-49.2718504999625,NÃO,12:45:58
81810492.0,-25.5044000000137,-49.2718504999625,1,12:47:10,84,81920500.0,-25.5428123134011,-49.2544219342922,NÃO,12:50:34
81920500.0,-25.5428123134011,-49.2544219342922,1,12:51:46,84,81935446.0,-25.5561318634792,-49.2494041568186,SIM,12:52:55
81935446.0,-25.5561318634792,-49.2494041568186,1,12:54:07,92,81930367.0,-25.5617914350131,-49.2710241313602,NÃO,12:55:30
81930367.0,-25.5617914350131,-49.2710241313602,1,12:56:42,92,81935382.0,-25.5594363219748,-49.2516978436888,NÃO,12:58:05
81935382.0,-25.5594363219748,-49.2516978436888,1,12:59:17,92,81935474.0,-25.5506130891455,-49.245334911631,NÃO,13:00:05
81935474.0,-25.5506130891455,-49.245334911631,1,13:01:17,92,81460140.0,-25.5504730020315,-49.3064697407443,NÃO,13:05:17
81460140.0,-25.5504730020315,-49.3064697407443,1,13:06:29,92,81470256.0,-25.569416591018,-49.337872181861,NÃO,13:08:58
81470256.0,-25.569416591018,-49.337872181861,1,13:10:10,92,81490360.0,-25.5959260714452,-49.3331487620149,NÃO,13:12:07
81490360.0,-25.5959260714452,-49.3331487620149,1,13:13:19,88,81490398.0,-25.5963908362783,-49.3358913045797,NÃO,13:13:31
81490398.0,-25.5963908362783,-49.3358913045797,1,13:14:43,92,81490562.0,-25.6007006282316,-49.3302336035246,NÃO,13:15:13
81490562.0,-25.6007006282316,-49.3302336035246,1,13:16:25,92,81470340.0,-25.5784518706724,-49.3362378687666,NÃO,13:18:05
81470340.0,-25.5784518706724,-49.3362378687666,1,13:19:17,92,81490170.0,-25.5871765229344,-49.3233641230418,NÃO,13:20:21
81490170.0,-25.5871765229344,-49.3233641230418,1,13:21:33,64,81480050.0,-25.5639557671639,-49.3123860165859,NÃO,13:24:11
81480050.0,-25.5639557671639,-49.3123860165859,1,13:25:23,92,81870310.0,-25.524150444185,-49.290210168982,NÃO,13:28:37
81870310.0,-25.524150444185,-49.290210168982,1,13:29:49,92,81110070.0,-25.5038132404982,-49.2938690633352,NÃO,13:31:19
81110070.0,-25.5038132404982,-49.2938690633352,1,13:32:31,92,81020420.0,-25.4920196819718,-49.2840872729491,NÃO,13:33:36
81020420.0,-25.4920196819718,-49.2840872729491,1,13:34:48,92,81110240.0,-25.5012202607084,-49.2880626203316,NÃO,13:35:31
81110240.0,-25.5012202607084,-49.2880626203316,1,13:36:43,92,81030380.0,-25.4878438322257,-49.2772121864255,NÃO,13:37:56
81030380.0,-25.4878438322257,-49.2772121864255,1,13:39:08,92,81030180.0,-25.4763519008138,-49.2647633349843,NÃO,13:40:18
81030180.0,-25.4763519008138,-49.2647633349843,1,13:41:30,92,81570092.0,-25.47733771481,-49.2394309559741,NÃO,13:43:10
81570092.0,-25.47733771481,-49.2394309559741,1,13:44:22,92,81510570.0,-25.4741691564102,-49.242520655745,NÃO,13:44:41
81510570.0,-25.4741691564102,-49.242520655745,1,13:45:53,92,81610020.0,-25.4773976954983,-49.2479963707565,NÃO,13:46:19
81610020.0,-25.4773976954983,-49.2479963707565,1,13:47:31,92,81580179.0,-25.4968867857253,-49.2235692856984,NÃO,13:49:40
81580179.0,-25.4968867857253,-49.2235692856984,1,13:50:52,92,81560250.0,-25.4891353622078,-49.2181798796427,NÃO,13:51:32
81560250.0,-25.4891353622078,-49.2181798796427,1,13:52:44,92,81550240.0,-25.4774264375435,-49.2110857497498,NÃO,13:53:43
81550240.0,-25.4774264375435,-49.2110857497498,1,13:54:55,92,82960488.0,-25.4654066369594,-49.210649939143,NÃO,13:55:48
82960488.0,-25.4654066369594,-49.210649939143,1,13:57:00,44,81570010.0,-25.4740384750357,-49.2379956248079,NÃO,14:00:58
81570010.0,-25.4740384750357,-49.2379956248079,1,14:02:10,92,81710300.0,-25.4995227903921,-49.2608604414495,NÃO,14:04:33
81710300.0,-25.4995227903921,-49.2608604414495,1,14:05:45,88,81710590.0,-25.5021303917908,-49.2606525653797,NÃO,14:05:57
81710590.0,-25.5021303917908,-49.2606525653797,1,14:07:09,92,81670110.0,-25.4977016024349,-49.2505578410785,NÃO,14:07:54
81670110.0,-25.4977016024349,-49.2505578410785,1,14:09:06,92,81830300.0,-25.5229877082695,-49.2642839884632,NÃO,14:11:09
81830300.0,-25.5229877082695,-49.2642839884632,1,14:12:21,48,81910160.0,-25.530759191602,-49.2694617027723,NÃO,14:13:37
81910160.0,-25.530759191602,-49.2694617027723,1,14:14:49,92,81850650.0,-25.5414905884625,-49.2439315883873,NÃO,14:16:40
81850650.0,-25.5414905884625,-49.2439315883873,1,14:17:52,92,81920230.0,-25.540158846702,-49.2654606035168,NÃO,14:19:17
81920230.0,-25.540158846702,-49.2654606035168,1,14:20:29,96,81770160.0,-25.5296962833892,-49.244546883763,NÃO,14:21:59
81770160.0,-25.5296962833892,-49.244546883763,1,14:23:11,84,81830580.0,-25.525272804958,-49.2599985858237,NÃO,14:24:21
81830580.0,-25.525272804958,-49.2599985858237,1,14:25:33,92,81910550.0,-25.5343119298378,-49.2590953391986,NÃO,14:26:13
81910550.0,-25.5343119298378,-49.2590953391986,1,14:27:25,92,81720360.0,-25.5259885359266,-49.2525244997371,NÃO,14:28:10
81720360.0,-25.5259885359266,-49.2525244997371,1,14:29:22,92,81770140.0,-25.5277922333666,-49.2459991910781,NÃO,14:29:49
81770140.0,-25.5277922333666,-49.2459991910781,1,14:31:01,92,81820330.0,-25.5169970179923,-49.2724628977617,NÃO,14:32:56
81820330.0,-25.5169970179923,-49.2724628977617,1,14:34:08,92,80320140.0,-25.4645330930821,-49.294537482629,NÃO,14:38:13
80320140.0,-25.4645330930821,-49.294537482629,1,14:39:25,76,80320110.0,-25.4631702181385,-49.2942522954363,NÃO,14:39:33
80320110.0,-25.4631702181385,-49.2942522954363,1,14:40:45,68,80240550.0,-25.4533378888945,-49.3034312777902,NÃO,14:42:01
80240550.0,-25.4533378888945,-49.3034312777902,1,14:43:13,88,81010130.0,-25.4764195588417,-49.273155691529,NÃO,14:45:56
81010130.0,-25.4764195588417,-49.273155691529,1,14:47:08,92,81030370.0,-25.4881800174281,-49.2756635796428,NÃO,14:48:01
81030370.0,-25.4881800174281,-49.2756635796428,1,14:49:13,60,81030100.0,-25.4832995440473,-49.2706444334036,NÃO,14:49:58
81030100.0,-25.4832995440473,-49.2706444334036,1,14:51:10,96,81610090.0,-25.4829752828427,-49.2413676273212,NÃO,14:53:01
81610090.0,-25.4829752828427,-49.2413676273212,1,14:54:13,92,81610220.0,-25.4840165002992,-49.2455067502822,NÃO,14:54:30
81610220.0,-25.4840165002992,-49.2455067502822,1,14:55:42,92,81850680.0,-25.54320816435,-49.242931161733,NÃO,15:00:00
81850680.0,-25.54320816435,-49.242931161733,1,15:01:12,92,81935113.0,-25.5499175384761,-49.253610923113,NÃO,15:01:57
81935113.0,-25.5499175384761,-49.253610923113,1,15:03:09,36,81900560.0,-25.5386532636233,-49.2709988129397,NÃO,15:06:18
81900560.0,-25.5386532636233,-49.2709988129397,1,15:07:30,88,81935050.0,-25.555508412277,-49.2544885303963,NÃO,15:09:10
81935050.0,-25.555508412277,-49.2544885303963,1,15:10:22,92,81150330.0,-25.5222469145844,-49.3046045806688,SIM,15:14:18
81150330.0,-25.5222469145844,-49.3046045806688,1,15:15:30,76,81310370.0,-25.5005119473929,-49.3186624209516,NÃO,15:17:47
81310370.0,-25.5005119473929,-49.3186624209516,1,15:18:59,92,81050637.0,-25.4835295000015,-49.3145007999984,NÃO,15:20:27
