CEP_inicial,Latitude_inicial,Longitude_inicial,Dia_do_voo,Hora_inicial,Velocidade,CEP_final,Latitude_final,Longitude_final,Pouso,Hora_final
82130282.0,-25.3808727224324,-49.2743298330015,1,06:58:41,88,82115020.0,-25.3852616256441,-49.2858709374701,NÃO,06:59:34
82115020.0,-25.3852616256441,-49.2858709374701,1,07:00:46,76,82100440.0,-25.3942804783177,-49.2932765649519,NÃO,07:01:46
82100440.0,-25.3942804783177,-49.2932765649519,1,07:02:58,76,80820480.0,-25.4089459015341,-49.3017935380524,NÃO,07:04:26
80820480.0,-25.4089459015341,-49.3017935380524,1,07:05:38,96,80820650.0,-25.4121630005226,-49.3068074987427,NÃO,07:06:02
80820650.0,-25.4121630005226,-49.3068074987427,1,07:07:14,96,82025060.0,-25.4094383254911,-49.3098019002186,NÃO,07:07:31
82025060.0,-25.4094383254911,-49.3098019002186,1,07:08:43,44,80820500.0,-25.4107702686398,-49.3021048645381,NÃO,07:09:48
80820500.0,-25.4107702686398,-49.3021048645381,1,07:11:00,92,80820520.0,-25.4127105464884,-49.2963300390619,NÃO,07:11:25
80820520.0,-25.4127105464884,-49.2963300390619,1,07:12:37,88,80810020.0,-25.4179269867733,-49.2959062863188,NÃO,07:13:01
80810020.0,-25.4179269867733,-49.2959062863188,1,07:14:13,76,80810070.0,-25.4171734750828,-49.2912702953003,NÃO,07:14:36
80810070.0,-25.4171734750828,-49.2912702953003,1,07:15:48,88,80810200.0,-25.411751607072,-49.288206501747,NÃO,07:16:16
80810200.0,-25.411751607072,-49.288206501747,1,07:17:28,44,80820350.0,-25.4104868271504,-49.2948596739003,NÃO,07:18:24
80820350.0,-25.4104868271504,-49.2948596739003,1,07:19:36,80,82100470.0,-25.3984034918396,-49.2952852364297,NÃO,07:20:37
82100470.0,-25.3984034918396,-49.2952852364297,1,07:21:49,84,82100620.0,-25.3924350555573,-49.3027649999663,NÃO,07:22:32
82100620.0,-25.3924350555573,-49.3027649999663,1,07:23:44,84,82025101.0,-25.4089804447922,-49.3131316666906,NÃO,07:25:15
82025101.0,-25.4089804447922,-49.3131316666906,1,07:26:27,72,82015110.0,-25.4160406938864,-49.3250852303798,NÃO,07:27:39
82015110.0,-25.4160406938864,-49.3250852303798,1,07:28:51,48,82320220.0,-25.4019988462337,-49.3433039997731,NÃO,07:31:52
82320220.0,-25.4019988462337,-49.3433039997731,1,07:33:04,72,82320230.0,-25.4021230003188,-49.3423791541151,NÃO,07:33:09
82320230.0,-25.4021230003188,-49.3423791541151,1,07:34:21,44,82400000.0,-25.4008242454259,-49.335596235314,NÃO,07:35:18
82400000.0,-25.4008242454259,-49.335596235314,1,07:36:30,84,82020560.0,-25.401157660715,-49.3241349981993,NÃO,07:37:20
82020560.0,-25.401157660715,-49.3241349981993,1,07:38:32,96,82020770.0,-25.4035799002893,-49.3165390673192,NÃO,07:39:03
82020770.0,-25.4035799002893,-49.3165390673192,1,07:40:15,88,82030020.0,-25.3946174297227,-49.3162606368294,NÃO,07:40:56
82030020.0,-25.3946174297227,-49.3162606368294,1,07:42:08,80,82410316.0,-25.3849215000131,-49.328439749977,NÃO,07:43:22
82410316.0,-25.3849215000131,-49.328439749977,1,07:44:34,80,82410510.0,-25.3732418954991,-49.3291631561723,NÃO,07:45:33
82410510.0,-25.3732418954991,-49.3291631561723,1,07:46:45,92,82415070.0,-25.3666350000001,-49.3367376666649,NÃO,07:47:27
82415070.0,-25.3666350000001,-49.3367376666649,1,07:48:39,88,82320340.0,-25.399199941043,-49.3477109219031,NÃO,07:51:14
82320340.0,-25.399199941043,-49.3477109219031,1,07:52:26,44,82400380.0,-25.3939611290747,-49.3559660424619,NÃO,07:53:49
82400380.0,-25.3939611290747,-49.3559660424619,1,07:55:01,76,82315390.0,-25.4096763580765,-49.3604395248946,NÃO,07:56:27
82315390.0,-25.4096763580765,-49.3604395248946,1,07:57:39,36,82315100.0,-25.4138947234128,-49.3562615743809,NÃO,07:58:42
82315100.0,-25.4138947234128,-49.3562615743809,1,07:59:54,88,82320460.0,-25.4077602271442,-49.3507954592113,NÃO,08:00:30
82320460.0,-25.4077602271442,-49.3507954592113,1,08:01:42,88,82300430.0,-25.4211195918941,-49.3463656911546,NÃO,08:02:46
82300430.0,-25.4211195918941,-49.3463656911546,1,08:03:58,92,81200390.0,-25.4331374954389,-49.3440640772759,NÃO,08:04:52
81200390.0,-25.4331374954389,-49.3440640772759,1,08:06:04,96,82310354.0,-25.428940781271,-49.3504773749079,NÃO,08:06:34
82310354.0,-25.428940781271,-49.3504773749079,1,08:07:46,52,81200400.0,-25.4338997893551,-49.3437087449233,NÃO,08:08:47
81200400.0,-25.4338997893551,-49.3437087449233,1,08:09:59,92,81200160.0,-25.4320014000022,-49.3213627999599,NÃO,08:11:28
81200160.0,-25.4320014000022,-49.3213627999599,1,08:12:40,76,81210070.0,-25.4427148131246,-49.3268133751402,NÃO,08:13:43
81210070.0,-25.4427148131246,-49.3268133751402,1,08:14:55,40,82010390.0,-25.4282395714462,-49.3275682857714,NÃO,08:17:21
82010390.0,-25.4282395714462,-49.3275682857714,1,08:18:33,96,81200030.0,-25.4339218572309,-49.3305021428569,NÃO,08:19:00
81200030.0,-25.4339218572309,-49.3305021428569,1,08:20:12,80,82015640.0,-25.4165571631868,-49.3376898347165,NÃO,08:21:45
82015640.0,-25.4165571631868,-49.3376898347165,1,08:22:57,48,82015720.0,-25.4187128462549,-49.3341400767781,NÃO,08:23:30
82015720.0,-25.4187128462549,-49.3341400767781,1,08:24:42,80,82015100.0,-25.4177303741766,-49.3254408265132,NÃO,08:25:22
82015100.0,-25.4177303741766,-49.3254408265132,1,08:26:34,96,80710040.0,-25.4214634286453,-49.3044615715174,NÃO,08:27:55
80710040.0,-25.4214634286453,-49.3044615715174,1,08:29:07,76,80710600.0,-25.4224698510365,-49.3006978054742,NÃO,08:29:26
80710600.0,-25.4224698510365,-49.3006978054742,1,08:30:38,96,80710390.0,-25.43427248628,-49.3055074800751,NÃO,08:31:31
80710390.0,-25.43427248628,-49.3055074800751,1,08:32:43,88,80740620.0,-25.4417320478243,-49.3156172471767,NÃO,08:33:37
80740620.0,-25.4417320478243,-49.3156172471767,1,08:34:49,52,80740199.0,-25.4437465384921,-49.3130473847111,NÃO,08:35:13
80740199.0,-25.4437465384921,-49.3130473847111,1,08:36:25,96,81220090.0,-25.4539760939031,-49.3149024143145,NÃO,08:37:09
81220090.0,-25.4539760939031,-49.3149024143145,1,08:38:21,72,81220100.0,-25.4557352095908,-49.3256450071633,NÃO,08:39:16
81220100.0,-25.4557352095908,-49.3256450071633,1,08:40:28,84,81230395.0,-25.4630444265055,-49.340662832648,NÃO,08:41:42
81230395.0,-25.4630444265055,-49.340662832648,1,08:42:54,76,81230480.0,-25.4646281053601,-49.3394493683984,NÃO,08:43:05
81230480.0,-25.4646281053601,-49.3394493683984,1,08:44:17,60,81270220.0,-25.4591060306723,-49.3531713829059,NÃO,08:45:48
81270220.0,-25.4591060306723,-49.3531713829059,1,08:47:00,60,81260430.0,-25.4650355019742,-49.3605952475877,NÃO,08:48:00
81260430.0,-25.4650355019742,-49.3605952475877,1,08:49:12,60,81280125.0,-25.4406127564945,-49.3601132684004,SIM,08:51:55
81280125.0,-25.4406127564945,-49.3601132684004,1,08:53:07,84,81280190.0,-25.4369027676958,-49.3594793608748,NÃO,08:53:25
81280190.0,-25.4369027676958,-49.3594793608748,1,08:54:37,88,82310380.0,-25.4271679351543,-49.3574755107166,NÃO,08:55:23
82310380.0,-25.4271679351543,-49.3574755107166,1,08:56:35,88,82310433.0,-25.43107,-49.372483,NÃO,08:57:40
82310433.0,-25.43107,-49.372483,1,08:58:52,96,81280048.0,-25.4357441112655,-49.361230111158,NÃO,08:59:39
81280048.0,-25.4357441112655,-49.361230111158,1,09:00:51,80,81230560.0,-25.4618345263762,-49.3467354210512,NÃO,09:03:03
81230560.0,-25.4618345263762,-49.3467354210512,1,09:04:15,96,81230392.0,-25.4603003707953,-49.340657573102,NÃO,09:04:40
81230392.0,-25.4603003707953,-49.340657573102,1,09:05:52,88,81330400.0,-25.488124875843,-49.3264242140685,NÃO,09:07:59
81330400.0,-25.488124875843,-49.3264242140685,1,09:09:11,92,81305650.0,-25.5010554166774,-49.3233459999556,NÃO,09:10:04
81305650.0,-25.5010554166774,-49.3233459999556,1,09:11:16,84,81130330.0,-25.5102533750322,-49.3062616741933,NÃO,09:12:37
81130330.0,-25.5102533750322,-49.3062616741933,1,09:13:49,84,81150130.0,-25.5161805037496,-49.3043711084487,NÃO,09:14:16
81150130.0,-25.5161805037496,-49.3043711084487,1,09:15:28,48,81150120.0,-25.5170223068465,-49.3040621642926,NÃO,09:15:35
81150120.0,-25.5170223068465,-49.3040621642926,1,09:16:47,80,81150330.0,-25.5222469145844,-49.3046045806688,NÃO,09:17:11
81150330.0,-25.5222469145844,-49.3046045806688,1,09:18:23,88,81880240.0,-25.5404745077498,-49.2975794776044,NÃO,09:19:43
