CEP_inicial,Latitude_inicial,Longitude_inicial,Dia_do_voo,Hora_inicial,Velocidade,CEP_final,Latitude_final,Longitude_final,Pouso,Hora_final
81312000.0,-25.5030856483401,-49.3152229520216,1,12:46:27,84,81260210.0,-25.4862514891775,-49.350391101116,NÃO,12:49:08
81260210.0,-25.4862514891775,-49.350391101116,1,12:50:20,80,81230560.0,-25.4618345263762,-49.3467354210512,NÃO,12:52:25
81230560.0,-25.4618345263762,-49.3467354210512,1,12:53:37,60,81020420.0,-25.4920196819718,-49.2840872729491,NÃO,13:01:30
81020420.0,-25.4920196819718,-49.2840872729491,1,13:02:42,60,81590578.0,-25.4926040000053,-49.2000059999854,SIM,13:11:09
81590578.0,-25.4926040000053,-49.2000059999854,1,13:12:21,72,81590210.0,-25.4814447782289,-49.198611250503,NÃO,13:13:24
81590210.0,-25.4814447782289,-49.198611250503,1,13:14:36,60,81580050.0,-25.4911705040405,-49.228041043675,NÃO,13:17:45
81580050.0,-25.4911705040405,-49.228041043675,1,13:18:57,84,81650170.0,-25.4968831947737,-49.2251870078443,NÃO,13:19:27
81650170.0,-25.4968831947737,-49.2251870078443,1,13:20:39,96,81920747.0,-25.5329949004335,-49.2526856997565,NÃO,13:23:42
81920747.0,-25.5329949004335,-49.2526856997565,1,13:24:54,84,81910570.0,-25.5339269047986,-49.2586402382427,NÃO,13:25:20
81910570.0,-25.5339269047986,-49.2586402382427,1,13:26:32,60,81910030.0,-25.5361378385276,-49.2685374132639,NÃO,13:27:34
81910030.0,-25.5361378385276,-49.2685374132639,1,13:28:46,96,81935050.0,-25.555508412277,-49.2544885303963,NÃO,13:30:23
81935050.0,-25.555508412277,-49.2544885303963,1,13:31:35,60,81930367.0,-25.5617914350131,-49.2710241313602,NÃO,13:33:23
81930367.0,-25.5617914350131,-49.2710241313602,1,13:34:35,60,81470290.0,-25.5737515550149,-49.3412589936849,NÃO,13:41:46
81470290.0,-25.5737515550149,-49.3412589936849,1,13:42:58,60,81570010.0,-25.4740384750357,-49.2379956248079,NÃO,13:58:09
81570010.0,-25.4740384750357,-49.2379956248079,1,13:59:21,72,80010200.0,-25.4499691308346,-49.2748090324017,NÃO,14:03:10
80010200.0,-25.4499691308346,-49.2748090324017,1,14:04:22,60,80045340.0,-25.4273942123959,-49.2452352041218,NÃO,14:08:16
80045340.0,-25.4273942123959,-49.2452352041218,1,14:09:28,88,80030430.0,-25.4146322176159,-49.2550561883948,NÃO,14:10:39
80030430.0,-25.4146322176159,-49.2550561883948,1,14:11:51,80,80510360.0,-25.4193944591681,-49.2858097118247,NÃO,14:14:13
80510360.0,-25.4193944591681,-49.2858097118247,1,14:15:25,60,80030010.0,-25.424164,-49.266866,NÃO,14:17:24
80030010.0,-25.424164,-49.266866,1,14:18:36,96,80530040.0,-25.4219925091123,-49.2723748799989,NÃO,14:18:59
80530040.0,-25.4219925091123,-49.2723748799989,1,14:20:11,60,82960200.0,-25.468586333766,-49.2107938551622,NÃO,14:28:16
82960200.0,-25.468586333766,-49.2107938551622,1,14:29:28,76,82960472.0,-25.4657194667099,-49.212058299976,NÃO,14:29:45
82960472.0,-25.4657194667099,-49.212058299976,1,14:30:57,60,81550315.0,-25.4881320075695,-49.208315008611,NÃO,14:33:29
81550315.0,-25.4881320075695,-49.208315008611,1,14:34:41,48,82990198.0,-25.4560595000466,-49.1987434093442,NÃO,14:39:19
82990198.0,-25.4560595000466,-49.1987434093442,1,14:40:31,88,82980600.0,-25.4666337593647,-49.1916779820241,NÃO,14:41:28
82980600.0,-25.4666337593647,-49.1916779820241,1,14:42:40,72,82990150.0,-25.4599432722975,-49.1940915354714,NÃO,14:43:20
82990150.0,-25.4599432722975,-49.1940915354714,1,14:44:32,88,81560250.0,-25.4891353622078,-49.2181798796427,NÃO,14:47:18
81560250.0,-25.4891353622078,-49.2181798796427,1,14:48:30,88,81550490.0,-25.4924960602498,-49.2054049266086,NÃO,14:49:25
81550490.0,-25.4924960602498,-49.2054049266086,1,14:50:37,88,81550430.0,-25.4903390577391,-49.20628701026,NÃO,14:50:48
81550430.0,-25.4903390577391,-49.20628701026,1,14:52:00,88,81770140.0,-25.5277922333666,-49.2459991910781,NÃO,14:55:56
81770140.0,-25.5277922333666,-49.2459991910781,1,14:57:08,88,81935446.0,-25.5561318634792,-49.2494041568186,NÃO,14:59:18
81935446.0,-25.5561318634792,-49.2494041568186,1,15:00:30,88,81920735.0,-25.5391678846873,-49.2615212690534,NÃO,15:02:04
81920735.0,-25.5391678846873,-49.2615212690534,1,15:03:16,88,81910550.0,-25.5343119298378,-49.2590953391986,SIM,15:03:45
81910550.0,-25.5343119298378,-49.2590953391986,1,15:04:57,88,81920230.0,-25.540158846702,-49.2654606035168,NÃO,15:05:29
81920230.0,-25.540158846702,-49.2654606035168,1,15:06:41,88,81850680.0,-25.54320816435,-49.242931161733,NÃO,15:08:24
81850680.0,-25.54320816435,-49.242931161733,1,15:09:36,48,81935437.0,-25.5569929167696,-49.2495865835216,NÃO,15:11:14
81935437.0,-25.5569929167696,-49.2495865835216,1,15:12:26,88,81935113.0,-25.5499175384761,-49.253610923113,NÃO,15:13:04
81935113.0,-25.5499175384761,-49.253610923113,1,15:14:16,84,81910160.0,-25.530759191602,-49.2694617027723,NÃO,15:16:12
81910160.0,-25.530759191602,-49.2694617027723,1,15:17:24,88,81650050.0,-25.4935107881037,-49.2359919665457,NÃO,15:21:46
81650050.0,-25.4935107881037,-49.2359919665457,1,15:22:58,88,81510390.0,-25.4685143295265,-49.2421165124832,NÃO,15:25:05
81510390.0,-25.4685143295265,-49.2421165124832,1,15:26:17,88,81010130.0,-25.4764195588417,-49.273155691529,NÃO,15:28:13
81010130.0,-25.4764195588417,-49.273155691529,1,15:29:25,88,80030200.0,-25.4196624320568,-49.2602838398977,NÃO,15:34:30
80030200.0,-25.4196624320568,-49.2602838398977,1,15:35:42,92,80010160.0,-25.3975876007521,-49.2498549128683,NÃO,15:37:45
80010160.0,-25.3975876007521,-49.2498549128683,1,15:38:57,88,80540290.0,-25.4060056184402,-49.2667691092792,NÃO,15:40:06
80540290.0,-25.4060056184402,-49.2667691092792,1,15:41:18,88,80810200.0,-25.411751607072,-49.288206501747,NÃO,15:42:38
80810200.0,-25.411751607072,-49.288206501747,1,15:43:50,96,80440090.0,-25.4443285001079,-49.2916224997606,NÃO,15:45:52
80440090.0,-25.4443285001079,-49.2916224997606,1,15:47:04,96,82015640.0,-25.4165571631868,-49.3376898347165,NÃO,15:50:25
82015640.0,-25.4165571631868,-49.3376898347165,1,15:51:37,88,82310433.0,-25.43107,-49.372483,NÃO,15:53:53
82310433.0,-25.43107,-49.372483,1,15:55:05,68,81330400.0,-25.488124875843,-49.3264242140685,NÃO,16:01:39
81330400.0,-25.488124875843,-49.3264242140685,1,16:02:51,88,81490010.0,-25.6154928550559,-49.3537353191769,NÃO,16:12:42
81490010.0,-25.6154928550559,-49.3537353191769,1,16:13:54,88,81490398.0,-25.5963908362783,-49.3358913045797,NÃO,16:15:48
81490398.0,-25.5963908362783,-49.3358913045797,1,16:17:00,96,81935474.0,-25.5506130891455,-49.245334911631,NÃO,16:23:31
81935474.0,-25.5506130891455,-49.245334911631,1,16:24:43,72,81480125.0,-25.5614706374337,-49.3118706658535,NÃO,16:30:23
81480125.0,-25.5614706374337,-49.3118706658535,1,16:31:35,88,81900670.0,-25.5457748986399,-49.2827186530876,NÃO,16:33:55
81900670.0,-25.5457748986399,-49.2827186530876,1,16:35:07,88,81330620.0,-25.4883481133979,-49.3345923101625,NÃO,16:40:45
81330620.0,-25.4883481133979,-49.3345923101625,1,16:41:57,88,81240490.0,-25.4789005295822,-49.3358291909315,NÃO,16:42:41
81240490.0,-25.4789005295822,-49.3358291909315,1,16:43:53,64,81330220.0,-25.4843712333489,-49.3355483883407,NÃO,16:44:28
81330220.0,-25.4843712333489,-49.3355483883407,1,16:45:40,52,81280190.0,-25.4369027676958,-49.3594793608748,SIM,16:52:22
81280190.0,-25.4369027676958,-49.3594793608748,1,16:53:34,88,82310354.0,-25.428940781271,-49.3504773749079,NÃO,16:54:26
82310354.0,-25.428940781271,-49.3504773749079,1,16:55:38,88,80730430.0,-25.430157,-49.293614,NÃO,16:59:32
80730430.0,-25.430157,-49.293614,1,17:00:44,88,80820500.0,-25.4107702686398,-49.3021048645381,NÃO,17:02:19
80820500.0,-25.4107702686398,-49.3021048645381,1,17:03:31,40,82115020.0,-25.3852616256441,-49.2858709374701,NÃO,17:08:26
82115020.0,-25.3852616256441,-49.2858709374701,1,17:09:38,88,80520550.0,-25.403621771614,-49.2770964271839,NÃO,17:11:09
80520550.0,-25.403621771614,-49.2770964271839,1,17:12:21,84,82600640.0,-25.3981885762214,-49.2162511520761,NÃO,17:16:45
82600640.0,-25.3981885762214,-49.2162511520761,1,17:17:57,88,80045265.0,-25.430376,-49.248243,NÃO,17:21:14
80045265.0,-25.430376,-49.248243,1,17:22:26,88,80035230.0,-25.4008064386385,-49.2512257402299,NÃO,17:24:42
80035230.0,-25.4008064386385,-49.2512257402299,1,17:25:54,96,82620150.0,-25.3843628304926,-49.2203917399179,NÃO,17:28:09
82620150.0,-25.3843628304926,-49.2203917399179,1,17:29:21,96,82840120.0,-25.4055829533743,-49.2167226661471,NÃO,17:30:51
82840120.0,-25.4055829533743,-49.2167226661471,1,17:32:03,88,82840140.0,-25.4035558681452,-49.2092009936114,NÃO,17:32:36
82840140.0,-25.4035558681452,-49.2092009936114,1,17:33:48,56,82930428.0,-25.4555670002028,-49.2033254441496,NÃO,17:40:02
82930428.0,-25.4555670002028,-49.2033254441496,1,17:41:14,88,81560730.0,-25.476983000057,-49.2242420001757,NÃO,17:43:24
81560730.0,-25.476983000057,-49.2242420001757,1,17:44:36,96,81590577.0,-25.4923383333506,-49.2002912221858,NÃO,17:46:27
81590577.0,-25.4923383333506,-49.2002912221858,1,17:47:39,80,82930390.0,-25.4608672106041,-49.2047594214569,NÃO,17:50:18
82930390.0,-25.4608672106041,-49.2047594214569,1,17:51:30,40,82920090.0,-25.4493406843058,-49.2065936315104,NÃO,17:53:27
82920090.0,-25.4493406843058,-49.2065936315104,1,17:54:39,40,82930000.0,-25.4522168930604,-49.2076848688181,NÃO,17:55:10
82930000.0,-25.4522168930604,-49.2076848688181,1,17:56:22,88,81580179.0,-25.4968867857253,-49.2235692856984,NÃO,17:59:56
81580179.0,-25.4968867857253,-49.2235692856984,1,18:01:08,88,81030100.0,-25.4832995440473,-49.2706444334036,NÃO,18:04:15
81030100.0,-25.4832995440473,-49.2706444334036,1,18:05:27,80,81320083.0,-25.4770955000105,-49.3183277499707,NÃO,18:08:45
81320083.0,-25.4770955000105,-49.3183277499707,1,18:09:57,92,82315100.0,-25.4138947234128,-49.3562615743809,NÃO,18:14:57
82315100.0,-25.4138947234128,-49.3562615743809,1,18:16:09,88,82400380.0,-25.3939611290747,-49.3559660424619,NÃO,18:17:40
82400380.0,-25.3939611290747,-49.3559660424619,1,18:18:52,48,82320230.0,-25.4021230003188,-49.3423791541151,NÃO,18:21:15
82320230.0,-25.4021230003188,-49.3423791541151,1,18:22:27,64,82300430.0,-25.4211195918941,-49.3463656911546,NÃO,18:24:25
82300430.0,-25.4211195918941,-49.3463656911546,1,18:25:37,88,82320460.0,-25.4077602271442,-49.3507954592113,NÃO,18:26:39
82320460.0,-25.4077602271442,-49.3507954592113,1,18:27:51,88,80540140.0,-25.4021061827475,-49.2605236422368,NÃO,18:34:41
80540140.0,-25.4021061827475,-49.2605236422368,1,18:35:53,88,82220610.0,-25.3725747859642,-49.2682819283134,NÃO,18:38:08
82220610.0,-25.3725747859642,-49.2682819283134,1,18:39:20,68,82100440.0,-25.3942804783177,-49.2932765649519,NÃO,18:42:10
82100440.0,-25.3942804783177,-49.2932765649519,1,18:43:22,88,82010390.0,-25.4282395714462,-49.3275682857714,SIM,18:46:39
82010390.0,-25.4282395714462,-49.3275682857714,1,18:47:51,88,81230392.0,-25.4603003707953,-49.340657573102,NÃO,18:50:22
81230392.0,-25.4603003707953,-49.340657573102,1,18:51:34,88,81170662.0,-25.5172792272985,-49.3183728182903,NÃO,18:56:17
